#filename,amp,shutter,mjd,chip,axis1,axis2,exptime,xc,yc,back,backrms,f2,f2err,f3,f3err,f8,f8err,f10,f10err,f12,f12err,f15,f15err,f20,f20err,f25,f25err,f30,f30err,f50,f50err,f60,f60err,m2,m2err,m3,m3err,m8,m8err,m10,m10err,m12,m12err,m15,m15err,m20,m20err,m25,m25err,m30,m30err,m50,m50err,m60,m60err
ibbsl5cuq,C,B,55205.213657,2,512,513,6.0,274.077945969,264.094031623,0.0948811,2.46262,74237.312692,273.081726306,89714.6512205,300.084934261,106302.629611,334.191104631,108546.162023,341.985490597,110793.020794,350.571557035,114022.251,361.25027607,118613.322136,390.185823881,121888.395881,412.695988728,123451.586643,446.231790039,126012.377312,579.836374503,126588.990939,655.189961869,12.7329225197,0.00399374410925,12.5273196932,0.00363153853574,12.3431181064,0.00341319197489,12.3204419453,0.00342060594516,12.2981971168,0.00343537469008,12.2670040997,0.003439762163,12.2241444513,0.00357147697543,12.1945722221,0.00367601880164,12.1807364359,0.00392440362752,12.1584451137,0.00499576601305,12.1534882808,0.00561928597679
ibbsl5cvq,C,A,55205.2143515,2,512,513,6.0,275.525206867,268.151710452,0.0599111,2.46544,74612.2878,274.107615417,89396.8352171,299.865857087,105425.045863,337.325063311,107634.032365,347.4211538,109828.031197,358.671331815,113189.827604,372.561380258,117926.054488,412.547885048,120905.985781,442.915746003,122621.168718,490.130595249,125228.215191,672.245385816,125820.586531,772.170909357,12.7274522341,0.00398860089716,12.531172765,0.00364178843971,12.3521186294,0.0034738786997,12.3296040988,0.00350442270341,12.3076951299,0.00354562911406,12.2749596298,0.00357355337584,12.230453705,0.00379817030885,12.2033586201,0.0039772524274,12.1880644981,0.00433966494388,12.1652226488,0.0058282138276,12.1600988625,0.00666302692909
ibbsl5cwq,C,B,55205.2150459,2,512,513,6.0,278.051974633,266.599928953,0.0956815,2.46202,73716.0720494,272.120509719,89312.5439619,299.409491703,105933.990593,333.571561668,108159.309404,341.316280604,110402.377917,349.869074482,113708.986628,360.625116804,118216.490359,389.315381618,121351.660035,411.552700735,122877.038566,444.875808039,125262.515179,577.667607896,125885.99612,652.714164216,12.7405726614,0.00400782664062,12.5321969762,0.00363967781817,12.3468897942,0.00341871992621,12.3243183619,0.00342612289126,12.3020320569,0.00344062203489,12.2699911531,0.00344326953328,12.2277829716,0.00357547164984,12.1993638218,0.00368204907177,12.185801286,0.00393077234302,12.1649253065,0.00500687473023,12.159534574,0.00562931374364
ibbsl5cxq,C,A,55205.2157404,2,512,513,6.0,276.563119245,262.574315768,0.157143,2.45391,74869.8373634,274.005408103,89659.2300985,299.780513718,105537.232565,329.97462549,107781.626597,336.16927917,110148.895852,343.041459422,113543.83808,351.839490527,118162.618974,372.927941584,121289.884196,389.106762108,122969.529015,412.338390108,125344.262293,506.012058945,126015.117997,560.561141861,12.7237109016,0.00397339812739,12.5279906128,0.00363009701718,12.3509638715,0.00339456931159,12.3281162922,0.00338628204006,12.3045277558,0.0033812423594,12.2715691999,0.00336427005925,12.2282778555,0.0034265309088,12.1999166725,0.0034830044931,12.1849843518,0.0036405424476,12.1642169793,0.00438294727136,12.1584214999,0.00482958903178
ibbsm1fqq,C,A,55254.8072806,2,512,513,6.0,237.751848575,274.525702063,0.127199,2.46699,68523.5461828,262.259722868,86870.2714855,295.172640232,106698.109636,332.872297636,109204.564538,340.02936041,111327.26734,347.225352415,114465.484999,356.426250082,119036.909194,380.392579848,122241.968601,398.992080973,123888.92239,426.177820882,126514.704608,535.630226619,127188.49937,598.450457312,12.8198785505,0.00415529255241,12.562300179,0.00368905184731,12.3390863132,0.00338712142865,12.3138761474,0.00338053521991,12.2929742536,0.00338625544419,12.2627917441,0.00338068702298,12.2202740213,0.00346944680215,12.1914272879,0.00354367413474,12.1768969375,0.0037348073678,12.1541256114,0.0045965703263,12.1483585176,0.00510846235881
ibbsm1frq,C,B,55254.8079747,2,512,513,6.0,239.241316496,278.637025283,0.027762,2.40616,67335.5546638,261.512714626,85927.2571513,294.924740228,106116.80899,350.671260512,108631.103478,367.375468239,110660.072915,385.461414182,113658.836173,406.537517701,118242.769562,472.83960738,121408.661864,522.580498581,123013.097769,600.01314856,125473.946426,885.333115885,126074.01407,1036.38059456,12.8388670212,0.00421655922621,12.5741507533,0.00372640534658,12.3450176711,0.00358778021279,12.3195926481,0.00367168824672,12.2995007459,0.00378181078644,12.2704701142,0.00388335652404,12.2275416422,0.00434159284017,12.1988539448,0.00467318919916,12.1845997379,0.00529564970891,12.1630942317,0.00766060358582,12.1579141746,0.00892490351648
ibbsm1fsq,C,A,55254.8086695,2,512,513,6.0,241.715533,277.133216801,0.119105,2.45705,67453.5166209,260.238504313,85553.2826966,292.95707058,105346.128232,331.172354424,107865.213251,338.569455076,109965.941765,345.985826291,113136.902564,355.519992936,117726.967916,380.503900841,120799.234174,399.700181503,122595.68637,428.336608647,125260.975522,542.551879561,125897.140991,607.785650324,12.8369666357,0.00418867626607,12.5788864306,0.00371772399029,12.3529316792,0.0034130710946,12.3272746099,0.00340781653601,12.3063326311,0.00341593774924,12.2754674146,0.00341169015222,12.2322882289,0.00350907776234,12.2043176734,0.00359236124323,12.1882901524,0.00379332315661,12.1649386519,0.00470257055865,12.1594384565,0.00524136509664
ibbsm1ftq,C,B,55254.8093636,2,512,513,6.0,240.269784073,273.15547586,0.133904,2.46528,67550.6564983,260.374811654,86039.5523687,293.741278022,105845.586442,331.294073551,108355.616569,338.327160756,110505.662099,345.403473832,113615.226432,354.386995612,118351.898457,377.876306485,121458.509997,395.790475558,123046.94739,421.940526162,125046.832692,527.056079656,125674.250771,587.895987128,12.8354041907,0.00418484360725,12.5727327703,0.00370660814438,12.3477962422,0.00339821420754,12.3223495567,0.003389965468,12.3010167984,0.00339353246175,12.2708867801,0.00338649997205,12.2265400541,0.00346644465614,12.1984082533,0.00353791364084,12.184301016,0.00372297597763,12.166796386,0.00457608380287,12.161362364,0.00507883412322
ibbsm5q7q,A,A,55230.5348726,1,512,513,6.0,261.466786308,213.383515236,0.148597,3.11829,68658.2033626,262.696498399,84549.1987023,291.376810352,105527.490514,333.387823784,107905.143338,341.593788068,110237.539088,350.545899688,113686.801588,361.798148277,118356.750528,391.767075393,121217.460392,414.484034908,123159.25037,449.655206516,125930.071354,587.757934074,126527.90499,665.319564191,12.8177470392,0.00415404968879,12.5917043859,0.00374158250881,12.3510640995,0.00342999874743,12.326872761,0.00343698515412,12.303654352,0.00345243268709,12.2702030049,0.00345514381703,12.2264955431,0.003593724159,12.2005651736,0.00371238033896,12.1833105339,0.00396389760612,12.1591545024,0.00506732651036,12.154012333,0.00570891813076
ibbsm5q8q,A,B,55230.535567,1,512,513,6.0,262.792343743,217.352939078,0.108984,3.15374,68036.7426339,261.754180063,84401.9952391,291.342587663,105267.198946,336.040666132,107816.303064,346.091038217,110308.742657,357.120478187,113938.062855,370.654774753,118896.682573,408.347275307,121942.779606,436.86148004,123723.129767,481.027507314,126180.889456,652.110789049,126790.457021,746.624262347,12.8276193437,0.004176956484,12.5935963426,0.00374766789018,12.3537454586,0.003465840783,12.3277670356,0.00348510410311,12.3029532901,0.00351491363087,12.2678060474,0.00353191794617,12.2215537829,0.00372880577665,12.1940879003,0.00388953335664,12.1783508819,0.00422113121189,12.1569941648,0.00561096602446,12.1517617078,0.00639330420189
ibbsm5q9q,A,A,55230.5362611,1,512,513,6.0,265.356796221,215.832908066,0.155232,3.12366,68637.4889014,262.633187149,84453.4645981,291.19094541,105414.305421,332.916714622,107910.550301,341.142349429,110331.791905,350.035808422,113729.846292,361.007269658,118546.724942,390.406114235,121508.124348,412.651457574,123357.874816,446.727932045,125473.148101,580.656486156,125902.57241,656.303629596,12.8180746597,0.00415430191069,12.5929344493,0.0037434344575,12.3522292472,0.00342882947076,12.3268183578,0.00343227096647,12.3027264469,0.00344446392687,12.2697919955,0.00344628613725,12.2247542251,0.0035755008705,12.1979648336,0.00368712536624,12.1815609289,0.00393175155249,12.1631011397,0.00502433195118,12.159391617,0.00565952575087
ibbsm5qaq,A,B,55230.5369559,1,512,513,6.0,263.882351334,211.7432144,0.139584,3.15015,69601.240337,264.538908926,85964.423307,293.843525207,106763.24914,335.911823431,109191.487155,344.501577828,111585.803924,353.908445621,115060.174088,365.595787764,120005.401703,397.44786021,123181.115185,421.713944536,125091.043513,458.802455583,127636.137175,604.054953165,128480.480601,685.649385289,12.8029356783,0.00412650539028,12.5736812408,0.00371113889961,12.3384236703,0.00341596447877,12.3140061735,0.0034254077199,12.2904557593,0.0034434344325,12.257165559,0.00344973706082,12.2114761384,0.00359574765558,12.1831177971,0.00371692388801,12.1664125874,0.00398207427198,12.1445439958,0.00513821929407,12.1373852447,0.00579395044387
ibbsn1ehq,A,A,55282.7355678,1,512,513,6.0,223.394674391,229.388826055,0.144763,3.13704,71873.5399835,268.770572054,86354.6401699,294.480424797,106538.729485,335.207422627,108922.531993,343.547001822,111328.960666,352.754667921,114613.914774,363.942104313,119197.836532,394.469109569,122207.87708,417.894074348,123983.918527,453.764270011,126424.137946,594.957477174,126789.318496,674.137742115,12.7680555368,0.00405996713319,12.5687639288,0.00370237657841,12.3407093426,0.00341598497097,12.3166838052,0.00342435098646,12.2929577393,0.00344012681579,12.2613847594,0.00344750411353,12.2188071936,0.00359297722776,12.1917301263,0.00371258880656,12.1760647306,0.00397351425737,12.1549031235,0.00510935129527,12.1517714573,0.00577265778611
ibbsn1eiq,A,B,55282.7362627,1,512,513,6.0,224.907929951,233.399987964,0.211612,3.12526,71418.1621909,267.721972019,86641.2990175,294.784991355,106488.30439,332.563645284,108767.745957,339.396595047,111205.850307,347.064786891,114444.909135,356.416361253,119166.431681,380.599057765,122276.441996,399.085086123,123933.70241,426.303210595,126795.197807,536.052951789,127505.555504,598.9227457,12.7749564503,0.00406991353606,12.5651657383,0.00369394352051,12.3412233464,0.00339064793785,12.3182278046,0.00338779552707,12.294159038,0.00338838503628,12.2629869293,0.00338120101924,12.2190932884,0.00346755702244,12.1911211432,0.00354350086519,12.1765045658,0.00373455635346,12.1517211121,0.00459002154517,12.1456553567,0.00509978112277
ibbsn1ejq,A,A,55282.7369567,1,512,513,6.0,227.434127365,231.857609325,0.0875662,3.12534,72278.8815879,269.918961932,86721.6972271,295.464146132,106361.359421,339.998809085,108658.175464,350.845102608,111053.249121,363.09553609,114311.54157,377.627327227,118948.145172,420.338658006,122229.105316,453.177208323,124124.946945,504.015815217,126185.450741,697.881232555,126683.549092,803.935028014,12.7619495663,0.00405444869278,12.5641587039,0.00369902151033,12.3425184273,0.00347059034441,12.3193221052,0.00350560393892,12.2956499525,0.00354976397946,12.2642529221,0.00358660187361,12.2210839404,0.00383664394545,12.1915415438,0.00402534644925,12.1748304363,0.00440854142579,12.1569549175,0.00600457223663,12.1526775714,0.00688986270255
ibbsn1ekq,A,B,55282.7376515,1,512,513,6.0,225.886631549,227.793517432,0.205102,3.15404,71348.580034,267.614531397,86068.1926876,293.83183978,105879.125932,331.937409796,108348.088635,339.222674878,110804.980851,347.113016975,114313.474079,357.060759157,119382.861191,382.463853527,122453.75737,401.476799057,124204.273893,429.790279712,126737.519035,542.987920612,127151.225671,607.628890229,12.7760147902,0.00407224778123,12.5723714173,0.00370651710565,12.3474522575,0.00340373461382,12.3224249901,0.00339917448248,12.2980799184,0.00340111608374,12.2642345672,0.0033912088609,12.2171231679,0.00347822963557,12.1895478371,0.00355957522332,12.1741367753,0.00375690217462,12.1522151227,0.00465151906001,12.1486767487,0.00518833131684
ibbsn5qpq,B,B,55230.5572915,1,512,513,6.0,261.993951035,211.904849547,-0.104602,3.19717,74304.284617,271.772964578,89830.7164244,298.976547714,105844.320236,314.236335854,108213.594077,311.640956129,110457.58052,307.380754478,113646.511718,303.155463386,118561.617408,272.373976823,121741.63648,240.505773929,123378.258018,153.416691279,125936.820741,389.102676353,126424.184002,522.438631247,12.7319434828,0.00397102144463,12.5259159677,0.00361345039618,12.3478092307,0.00322328481184,12.3237735724,0.00312667358437,12.3014893106,0.0030212800567,12.270587851,0.00289613716798,12.2246178377,0.00249420034157,12.1958802876,0.00214484646587,12.1813815406,0.00135003123238,12.1590963125,0.0033544500586,12.154902728,0.00448657530538
ibbsn5qqq,B,A,55230.5579859,1,512,513,6.0,263.568914769,215.878918317,-0.18103,3.20414,76088.8389408,275.399595855,91004.71221,301.265349262,105987.083045,319.506898741,108272.626458,319.648381602,110487.191861,318.914935807,113652.894259,318.907068922,118513.208683,306.794808127,121906.11433,294.591737849,123346.098457,261.664386342,125999.41567,162.600889502,126309.407832,305.289996031,12.7061757331,0.00392963469257,12.5118184244,0.00359414124556,12.3463457766,0.00327293317257,12.3231814461,0.0032052630407,12.3011982867,0.00313381071573,12.2705268763,0.00304644599669,12.2250612345,0.00281054851931,12.1944144043,0.00262364403574,12.1816645836,0.00230318613888,12.1585567983,0.00140108416213,12.1558888783,0.00262413825209
ibbsn5qrq,B,B,55230.5586804,1,512,513,6.0,266.011578668,214.420965543,-0.0994956,3.19165,74555.3316328,272.192548724,89981.1995099,299.189992242,105612.230385,313.284952649,107925.231551,310.260423282,110188.025504,305.601530817,113346.939155,300.809050087,118245.826469,267.564985162,121560.681276,233.190398196,123095.350618,134.618122677,125227.05946,407.879238185,125670.374099,542.423148989,12.7282813601,0.00396376011853,12.5240986802,0.00360998271135,12.3501925899,0.00322058791722,12.3266706532,0.00312113985503,12.3041421238,0.00301114009885,12.2734536339,0.00288131632063,12.2275135732,0.0024567066176,12.1974953125,0.00208270316243,12.1838740017,0.00118733075666,12.1652326691,0.00353625239472,12.1613958562,0.00468613877438
ibbsn5qsq,B,A,55230.5593748,1,512,513,6.0,264.566959599,210.449703732,-0.124899,3.19155,75318.7836295,273.776657833,90340.4288878,299.958836563,105888.018836,316.30051336,108198.906033,314.755102661,110478.263046,311.983579465,113654.43668,309.456457633,118529.432725,286.385940989,121795.993515,263.093057213,123342.17443,202.950713205,125976.187504,319.729725004,126774.300901,449.264319593,12.7172198817,0.0039464168576,12.5197727559,0.00360486786333,12.3473610691,0.00324311920394,12.3239209515,0.00315834630392,12.301286032,0.00306594766143,12.2705121416,0.00295612635869,12.2249126112,0.00262322369207,12.19539562,0.002345234223,12.1816991248,0.00178644158289,12.1587569737,0.00275552522516,12.1519000652,0.00384751695191
ibbso1eyq,B,B,55282.7559386,1,512,513,6.0,224.230998988,238.30401043,-0.0790469,3.18266,74360.8858303,271.60397525,90403.4783696,299.685354849,106747.253596,311.885540308,109063.986136,307.017629239,111399.740604,300.13621588,114539.695717,292.444078809,119411.81982,245.347047932,122728.20322,193.536128765,124284.778419,94.6185755293,127172.265359,492.881092617,127775.717491,636.532870736,12.7311167392,0.00396553151077,12.5190152741,0.00359906936798,12.3385863503,0.00317211094156,12.3152747097,0.00305627046905,12.292267677,0.00292512251658,12.2620880633,0.00277202182506,12.2168598335,0.00223071125071,12.1871171858,0.00171209363037,12.17343327,0.000826548421767,12.148497107,0.004207843595,12.1433573052,0.00540856863361
ibbso1ezq,B,A,55282.7566327,1,512,513,6.0,225.703392365,242.246092342,-0.123702,3.21031,74952.2027209,273.091351802,90831.3207487,300.762372076,107096.41465,317.998984244,109409.535538,316.348902704,111598.030105,313.302798581,114651.702932,310.417790457,119580.2489,286.790201569,122877.120517,262.906018362,124483.609213,201.214918801,126827.638227,326.335784393,127206.592278,456.922389888,12.7225171245,0.00395579142291,12.513889053,0.0035949901936,12.3350407963,0.00322374468205,12.31184019,0.00313921452986,12.2903368044,0.00304801839333,12.2610268516,0.00293951669691,12.2153294933,0.00260384239627,12.1858005619,0.00232294720885,12.1716976971,0.00175492210359,12.1514433631,0.00279357690538,12.1482040797,0.00389980290972
ibbso1f0q,B,B,55282.7573275,1,512,513,6.0,228.258663499,240.71477208,-0.0196447,3.19572,74672.5584068,268.650641779,91039.4940227,297.556890265,107475.57294,259.779359619,109719.919204,217.336472414,111970.061129,148.296939627,115212.953615,85.1892553823,120113.112531,360.313745672,123485.203128,486.237711596,125076.213498,661.276628324,127636.801144,1197.69888659,128332.801605,1456.40625138,12.7265755479,0.00390604002331,12.5114035376,0.00354854252244,12.3312037035,0.00262424700816,12.3087644281,0.00215058678325,12.2867233377,0.00143793783561,12.25572485,0.000802774094986,12.2105020731,0.00325686867514,12.1804408248,0.00427507320801,12.1665413131,0.00574008450759,12.1445383477,0.0101878272529,12.1386339376,0.0123212479378
ibbso1f1q,B,A,55282.7580215,1,512,513,6.0,226.705608221,236.805153961,-0.0589078,3.18969,74689.626365,271.809807556,90587.8025972,299.631019282,107019.063333,306.715153244,109358.459467,298.54997476,111695.846695,287.349736317,115000.842982,274.51257492,120043.581469,197.833498982,123310.265139,82.500680022,124899.74793,239.034726359,127595.426745,614.868989451,128256.180932,774.527735082,12.7263274087,0.00395106954507,12.5168038134,0.00359109491904,12.335825262,0.00311160116249,12.3123471667,0.00296397470464,12.2893855645,0.00279308155092,12.2577255664,0.00259161841654,12.2111307659,0.00178924876463,12.181980047,0.000726387119506,12.1680742212,0.0020778264705,12.1448903541,0.00523187451838,12.1392823664,0.00655644629263
ibbso5n2q,A,A,55260.9782415,1,512,513,6.0,237.043533136,219.469239006,0.132919,3.14968,71741.2426692,268.585535384,86418.7102141,294.64496833,106083.172216,335.312282194,108454.793926,344.061727943,110933.051882,353.868830535,114410.794808,365.870475823,119319.335661,398.765658626,122471.725017,423.830289603,124188.930032,462.062807872,126302.837584,611.878096785,126938.394042,695.838219409,12.7700558883,0.00406465381581,12.5679586753,0.00370169887197,12.3453618809,0.00343172755088,12.3213562422,0.00344427207417,12.2968257234,0.00346330857028,12.2633106194,0.0034719239235,12.2177010593,0.00362841339312,12.1893885386,0.0037572145355,12.1742709125,0.00403950328244,12.1559453566,0.00525970803496,12.1504956271,0.00595148190201
ibbso5n3q,A,B,55260.978936,1,512,513,6.0,238.451112383,223.51676878,0.0518728,3.12427,71212.4400095,268.636029271,85983.0884129,294.849053968,105231.101587,347.098143168,107625.854363,362.557250214,110096.64022,380.000241947,113409.829957,400.125935654,118316.420385,462.173172807,121404.404563,508.54555273,123371.008079,581.178248003,125882.16019,849.370233273,126406.726048,991.96538122,12.7780884594,0.00409560656734,12.5734455249,0.00372303000278,12.3541178341,0.00358111288731,12.3296865959,0.00365737776379,12.305042961,0.00374731019817,12.2728513778,0.00383050330385,12.2268655715,0.0042410124654,12.1988920178,0.00454784081835,12.1814453424,0.00511453406828,12.1595676585,0.00732559133775,12.155052668,0.00851993282371
ibbso5n4q,A,A,55260.9796304,1,512,513,6.0,241.084196606,222.030143365,0.0760622,3.12255,72593.148533,270.651098487,87346.658293,296.657254879,106805.79027,342.560487417,109234.466631,354.550674959,111644.200985,367.917748743,114936.968088,383.694577073,120004.596424,431.1513126,123136.078331,466.918787108,124736.255605,522.476493206,127279.914357,734.215756053,127623.216809,848.884525835,12.757239043,0.00404784616132,12.5563623899,0.00368738527514,12.3379911315,0.00348218874883,12.3135788948,0.00352393964722,12.2898877012,0.00357786876782,12.2583287841,0.003624397,12.2114834241,0.00390069209046,12.1835148311,0.00411685782131,12.1694963684,0.00454761709757,12.1475784399,0.00626287384285,12.1446539084,0.00722152248427
ibbso5n5q,A,B,55260.9803249,1,512,513,6.0,239.555658026,217.942725831,0.144886,3.15443,71911.6457279,268.848446358,87111.6190161,295.769268852,106609.192829,335.402228572,108955.070319,343.731151997,111431.224384,353.091367941,114855.725925,364.527027273,119999.113556,395.958648971,123190.057318,419.713254779,125001.21632,455.813039668,127481.99304,597.815068734,127886.412631,677.453803501,12.7674800563,0.00405899149236,12.5592879124,0.00368626709984,12.339991488,0.00341571106485,12.3163595127,0.0034251633323,12.2919608697,0.00344025025563,12.2590964984,0.00344577503928,12.2115330312,0.00358246234033,12.1830389827,0.00369902158206,12.1671925287,0.00395897121433,12.1458560145,0.00509129018653,12.1424171133,0.00575128803231
ibbsp1feq,A,A,55310.0052562,1,512,513,6.0,215.707500862,247.875498809,0.250598,3.15708,70683.2330877,266.288324341,87638.1422268,296.419265264,106823.304777,332.32983956,109228.930133,338.946743535,111530.040766,345.940211752,114737.842706,354.716131228,119832.210484,377.433530258,122935.119503,394.35197079,124568.998218,418.894594854,126962.19212,518.03601479,127578.059043,575.493520868,12.7861871106,0.00409020953213,12.5527452192,0.00367217273347,12.3378131021,0.00337763849904,12.3136339263,0.00336902026787,12.2909984736,0.00336758854672,12.2602114258,0.00335648025613,12.2130441995,0.00341961132277,12.1852882066,0.00348271459301,12.1709531963,0.0036509393841,12.1502920952,0.00442991485784,12.1450381496,0.00489749820851
ibbsp1ffq,A,B,55310.0059507,1,512,513,6.0,217.248829251,251.921233362,0.222438,3.14228,70470.7752728,265.931088958,87657.5422202,296.489647411,106807.798829,332.843656472,109223.138127,339.760736644,111590.466461,347.18718772,114847.974096,356.409659481,120173.040464,380.827940963,123425.639293,399.02324082,125242.831707,425.64164746,127834.483726,532.155977778,128330.502106,593.331630277,12.7894555026,0.0040970371358,12.5525049021,0.003672231756,12.3379707137,0.00338335179447,12.3136915004,0.00337729017955,12.2904103935,0.00337789724929,12.2591697792,0.00336927116342,12.2099605028,0.00344057946695,12.1809646626,0.00350996385385,12.1650959301,0.00368978511862,12.1428580714,0.00451960791981,12.1386533922,0.00501969633422
ibbsp1fgq,A,A,55310.0066451,1,512,513,6.0,219.812363088,250.27670926,0.222728,3.12071,70104.122905,265.233878068,87341.9154642,295.950676016,105963.456982,331.484014246,108419.074229,338.439438419,110648.903469,345.636863755,113895.235268,354.816440704,118860.36158,378.614683513,122138.041781,396.738949751,123853.927367,423.029006806,126052.658545,528.305914925,126507.531914,588.987253548,12.7951192258,0.00410766741649,12.5564213458,0.00367880240824,12.34658783,0.00339638026653,12.3217138895,0.00338910566156,12.2996103399,0.00339142938803,12.2682142359,0.00338226800065,12.2218855083,0.00345836035182,12.1923507441,0.00352666107516,12.1772036698,0.003708260226,12.1580981017,0.00455033426868,12.1541871685,0.0050547461602
ibbsp1fhq,A,B,55310.0073396,1,512,513,6.0,218.238529397,246.405637057,0.217771,3.13729,69455.5909759,264.022757957,86765.1865309,294.987478165,106129.973237,331.916834654,108542.233383,338.899508646,110804.411745,346.253864234,113931.359642,355.387423884,118751.996782,379.46616594,121906.170909,397.813370712,123568.560851,424.693245827,126140.35524,532.828719838,126576.438096,594.776938772,12.8052100986,0.0041270904802,12.563614364,0.00369120286429,12.3448829892,0.00339547911295,12.3204812423,0.00338986203867,12.2980854949,0.00339271527621,12.2678699254,0.00338663671988,12.2228758237,0.00346930095935,12.1944139004,0.00354293776402,12.1797081543,0.00373144636321,12.1573430016,0.00458609887397,12.1535959502,0.00510165503263
ibbsp5nkq,D,A,55260.9993297,2,512,513,6.0,234.606918176,229.758416741,1.59907,2.44331,75015.0738542,273.956642671,93168.9604549,305.296787838,109381.793736,331.627027073,111767.074147,335.702665136,114106.486739,339.771308787,117140.587184,344.908436315,122344.68093,355.051407351,125556.826479,361.813555054,127022.396274,367.947337768,129594.59156,390.928027115,130107.164196,404.423729004,12.721606773,0.00396499945499,12.4863000014,0.00355763036249,12.3121155234,0.00329165806296,12.2886934208,0.0032609995951,12.2662022911,0.0032328548577,12.2377096343,0.00319673221987,12.1905153943,0.00315076479035,12.1623773006,0.0031286309772,12.1497773724,0.00314496054501,12.1280109328,0.00327506382735,12.1237250981,0.00337477836286
ibbsp5nlq,D,B,55261.0000241,2,512,513,6.0,236.035180984,233.648899077,1.60134,2.43851,74060.8703099,272.20923292,92415.3828086,304.05982797,109014.200376,331.068179088,111432.983908,335.198282109,113817.744529,339.337010794,116823.638073,344.436424811,121764.57241,354.209246196,125008.2832,361.020404771,126481.392355,367.158728805,129256.790247,390.358041746,130209.026977,404.358239818,12.7355060978,0.00399046842069,12.4951174589,0.00357210829188,12.315770442,0.00329719174931,12.2919437259,0.00326586224403,12.2689531881,0.00323691348957,12.2406513091,0.00320101849751,12.1956757559,0.00315826657118,12.1671311489,0.00313547105381,12.1544115314,0.00315164329268,12.1308447081,0.00327883529455,12.1228753921,0.00337159220957
ibbsp5npq,D,A,55261.0007186,2,512,513,6.0,238.566992161,232.186196618,1.60384,2.44888,75160.9759278,274.223009401,92896.6227541,304.850628523,108893.045966,330.892087059,111199.5801,334.860648668,113576.797102,338.997025881,116417.018958,343.866084187,121295.638061,353.587236432,124653.974612,360.586633735,126154.197676,366.800849255,129057.62901,390.332521284,129805.078614,404.177856848,12.7194970996,0.00396115028619,12.4894783121,0.00356284564041,12.3169777607,0.00329910450879,12.2942202577,0.00326942067526,12.2712540827,0.00324053046388,12.2444369402,0.00320687998149,12.1998651675,0.00316490904973,12.1702127994,0.00314060509875,12.1572238613,0.00315673746393,12.1325189205,0.00328368048915,12.1262489146,0.00338057573606
ibbsp5nqq,D,B,55261.001413,2,512,513,6.0,236.9652919,228.286914357,1.61408,2.45735,74662.578824,273.313011323,93257.0055281,305.441367307,110149.623293,332.788816886,112567.138857,336.901650663,114915.052625,340.97256879,117961.917044,346.115097091,123156.683069,356.228882208,126694.920379,363.433460963,128226.191188,369.657194508,130971.399184,392.888003443,131832.999634,406.834119375,12.7267206603,0.00397435959308,12.4852744605,0.00355595475758,12.3045205854,0.00328016390518,12.2809490568,0.00324938632925,12.2585358253,0.00322145715012,12.2301235714,0.00318558031549,12.1833331667,0.00314037117415,12.1525801187,0.0031144082761,12.1395362704,0.00312991294804,12.1165369581,0.00325688286141,12.1094177914,0.00335044946737
ibbsq1gqq,D,A,55310.0636473,2,512,513,6.0,218.483535026,255.744979961,1.57857,2.4473,72720.0887854,269.736201621,91315.7054348,302.246977015,109647.282794,332.035777695,112154.290242,336.292331513,114417.504826,340.247811595,117233.400541,345.068623388,122298.5654,355.037368978,125599.646655,361.944637386,127084.129466,368.141694731,129877.87954,391.578765201,130774.382445,405.64897902,12.7553421248,0.00402712096467,12.5081144297,0.00359357178902,12.3094834416,0.00328773531506,12.2849383977,0.00325544910976,12.2632469445,0.00322858857664,12.2368497195,0.00319568487038,12.1909247193,0.00315182823476,12.1620070819,0.00312869743885,12.1492498301,0.00314509325161,12.1256401523,0.00327336007397,12.1181714314,0.00336773218338
ibbsq1grq,D,B,55310.0643418,2,512,513,6.0,219.966374577,259.798909044,1.52841,2.42255,71789.0470716,268.004520712,90522.3050397,300.93135611,109077.911597,331.173562354,111662.283054,335.554294136,113932.945874,339.526852673,116827.714449,344.46936136,121926.323809,354.491084294,125268.113879,361.45575819,126888.06225,367.828320795,129472.789709,390.938385397,130225.991578,404.801725406,12.7693326546,0.00405316019652,12.5175891155,0.00360928914907,12.3151360901,0.00329631482107,12.2897118679,0.00326261730621,12.2678548091,0.00323544959819,12.2406134247,0.00320121289193,12.1942344269,0.00315658635637,12.1648767799,0.00313274068329,12.150926213,0.00314727170393,12.1290318617,0.0032782317117,12.1227339436,0.00337485035013
